pause_sec,log_pause,rms_before,rms_after,rms_ratio,energy_slope,rate_before,rate_after,rate_delta,last_segment_dur,segment_dur_ratio,vowel_energy_ratio,word_dur_ratio,n_segments,segment_variability,spectral_flux,pitch_mean,pitch_drop,voiced_fraction,y,source
0.05,-2.81341,0.0780235,0.144495,0.53997,0.00334466,5.0,2.5,-2.5,0.08,0.857143,1.93056,0.857143,3,0.061101,0.0156977,122.004,8.52711,0.368421,0,dudh
0.0,-4.60517,0.158125,0.0517995,3.05257,-0.00309652,5.0,5.0,0.0,0.19,1.52,1.75346,1.52,2,0.0919239,0.0206487,113.084,18.9802,0.894737,0,dudh
0.0,-4.60517,0.155478,0.0358868,4.33233,-0.00727813,5.0,5.0,0.0,0.21,1.55556,1.78568,1.55556,2,0.106066,0.014615,107.126,9.82446,0.947368,0,dudh
0.0,-4.60517,0.0517995,0.0289455,1.78949,-0.00163178,2.5,2.5,0.0,0.07,0.466667,2.07777,0.466667,2,0.113137,0.0169614,97.561,0.0,0.0526316,0,dudh
0.97,-0.0202027,0.0288736,0.266116,0.1085,-0.00154476,5.0,7.5,2.5,0.13,1.69565,2.22342,1.69565,3,0.0550757,0.00873791,125.984,0.0,0.0526316,1,dudh
0.0,-4.60517,0.265566,0.170818,1.55466,0.0199987,2.5,2.5,0.0,0.14,1.21739,2.61515,1.21739,2,0.0353553,0.0528857,131.863,5.37857,0.578947,0,dudh
0.0,-4.60517,0.219224,0.142831,1.53483,-0.0136289,2.5,2.5,0.0,0.26,1.0,2.42721,1.0,1,0.0,0.0387735,154.231,-128.344,0.473684,0,dudh
0.17,-1.7148,0.0413919,0.0344509,1.20144,-0.00338502,2.5,7.5,5.0,0.19,1.80952,2.4698,1.80952,2,0.120208,0.00560777,390.476,0.0,0.105263,0,dudh
0.0,-4.60517,0.287899,0.238173,1.20877,0.0255545,5.0,7.5,2.5,0.13,0.962963,3.48289,0.962963,2,0.00707107,0.0608553,169.389,0.0,0.473684,0,dudh
0.05,-2.81341,0.249906,0.341562,0.731654,0.0080874,5.0,0.0,-5.0,0.13,1.34483,2.21136,1.34483,3,0.057735,0.0672881,153.005,19.7917,0.684211,0,dudh
0.0,-4.60517,0.341562,0.262224,1.30255,-0.000998807,5.0,2.5,-2.5,0.02,1.33333,1.02365,1.33333,2,0.00707107,0.0392185,150.141,23.8175,1.0,1,dudh
0.0,-4.60517,0.29637,0.232492,1.27475,-0.0032552,2.5,5.0,2.5,0.02,1.0,1.01238,1.0,1,0.0,0.0407047,131.939,-1.20113,1.0,0,dudh
0.0,-4.60517,0.214385,0.254392,0.84273,-0.00692036,2.5,2.5,0.0,0.01,1.0,1.08252,1.0,2,0.0,0.0283772,119.037,25.8392,0.736842,1,dudh
0.0,-4.60517,0.209526,0.203913,1.02752,0.00467812,2.5,7.5,5.0,0.01,1.0,1.0,1.0,1,0.0,0.0223056,113.865,-12.9508,0.736842,0,dudh
0.0,-4.60517,0.283633,0.238355,1.18995,-0.0126107,7.5,5.0,-2.5,0.05,0.714286,1.83403,0.714286,4,0.0489898,0.0629436,193.144,-71.0151,0.631579,0,dudh
0.09,-2.30259,0.224518,0.254482,0.882253,-0.00926772,7.5,2.5,-5.0,0.04,0.695652,1.37133,0.695652,4,0.0236291,0.0387705,131.002,3.78969,0.842105,0,dudh
0.0,-4.60517,0.197934,0.163921,1.20749,-0.0028202,0.0,2.5,2.5,0.01,1.0,1.0,1.0,40,0.0,0.0112968,108.477,0.0784607,0.947368,0,dudh
0.0,-4.60517,0.163921,0.284304,0.576568,0.0138746,2.5,2.5,0.0,0.06,0.461538,1.65992,0.461538,2,0.0989949,0.0283308,120.162,0.0,0.263158,0,dudh
0.0,-4.60517,0.291951,0.16489,1.77057,-0.00248401,2.5,2.5,0.0,0.21,1.61538,1.44937,1.61538,2,0.113137,0.0445888,136.866,-13.9432,1.0,0,dudh
0.0,-4.60517,0.188697,0.173678,1.08647,-0.0188653,2.5,5.0,2.5,0.29,1.0,1.37839,1.0,1,0.0,0.0196781,122.936,0.0,0.421053,0,dudh
0.0,-4.60517,0.17995,0.0451209,3.98808,-0.00124757,2.5,5.0,2.5,0.22,1.62963,1.5022,1.62963,2,0.120208,0.0250816,176.155,-35.6973,0.894737,0,dudh
0.44,-0.798508,0.0819532,0.168952,0.485066,-0.00914044,5.0,5.0,0.0,0.02,0.142857,1.70551,0.142857,2,0.169706,0.0133715,143.839,0.0,0.263158,0,dudh
0.03,-3.21888,0.162105,0.116687,1.38922,0.0125223,5.0,5.0,0.0,0.16,2.4,1.68656,2.4,3,0.0814453,0.0243889,169.885,0.0,0.421053,0,dudh
0.0,-4.60517,0.189988,0.0888059,2.13934,0.00126598,2.5,5.0,2.5,0.23,1.0,1.3201,1.0,1,0.0,0.0152951,156.876,55.3207,0.789474,0,dudh
0.0,-4.60517,0.0556794,0.0972062,0.572791,-0.00352678,2.5,2.5,0.0,0.06,0.8,1.42111,0.8,2,0.0212132,0.0200837,0.0,0.0,0.0,0,dudh
0.0,-4.60517,0.0937811,0.237432,0.39498,0.00265177,10.0,5.0,-5.0,0.08,1.42857,2.0091,1.42857,5,0.0705691,0.03312,0.0,0.0,0.0,0,dudh
0.0,-4.60517,0.134039,0.125697,1.06636,0.00395943,5.0,5.0,0.0,0.04,0.5,1.83125,0.5,2,0.0565685,0.044322,133.572,10.281,0.263158,0,dudh
0.0,-4.60517,0.114147,0.142453,0.801289,0.00239207,7.5,2.5,-5.0,0.05,1.05263,2.08269,1.05263,4,0.0518813,0.0338723,129.46,0.0,0.157895,0,dudh
0.8,-0.210721,0.0238577,0.236477,0.100888,-0.00206458,2.5,7.5,5.0,0.14,1.21739,3.41171,1.21739,2,0.0353553,0.00466415,147.362,0.0,0.157895,1,dudh
0.0,-4.60517,0.236444,0.246928,0.95754,-0.00365164,7.5,5.0,-2.5,0.2,3.33333,2.57564,3.33333,4,0.0934523,0.0475239,186.473,-14.5089,0.421053,0,dudh
0.0,-4.60517,0.279774,0.226775,1.2337,-0.010699,2.5,7.5,5.0,0.19,1.52,1.68358,1.52,2,0.0919239,0.0603128,191.312,-27.5479,0.736842,0,dudh
0.0,-4.60517,0.244692,0.207519,1.17913,0.00266917,2.5,10.0,7.5,0.26,1.0,1.66027,1.0,1,0.0,0.040917,235.419,-29.1172,0.789474,0,dudh
0.0,-4.60517,0.226775,0.210678,1.0764,-0.0149344,7.5,2.5,-5.0,0.01,0.272727,1.25592,0.272727,3,0.0378594,0.0324439,277.136,-4.1185,0.789474,0,dudh
0.0,-4.60517,0.113789,0.182593,0.62318,-0.0127012,0.0,7.5,7.5,0.28,1.0,1.72663,1.0,1,0.0,0.0129089,100.243,0.0,0.210526,0,dudh
0.0,-4.60517,0.186767,0.0744748,2.50775,-0.00889153,7.5,15.0,7.5,0.08,0.827586,2.17651,0.827586,3,0.0763763,0.0337014,104.24,26.5764,0.473684,0,dudh
0.0,-4.60517,0.0994349,0.0234054,4.24819,0.00295774,7.5,0.0,-7.5,0.08,1.0,1.54634,1.0,3,0.01,0.0300062,170.851,0.0,0.210526,0,dudh
0.38,-0.941609,0.0248579,0.154667,0.160718,-0.00160327,12.5,10.0,-2.5,0.03,0.692308,2.49428,0.692308,6,0.0326599,0.0138317,115.942,0.0,0.0526316,0,dudh
0.07,-2.52573,0.00771836,0.0909506,0.0848623,0.00056712,2.5,2.5,0.0,0.06,1.0,2.53383,1.0,1,0.0,0.0025927,0.0,0.0,0.0,0,dudh
0.85,-0.150823,0.0247225,0.0509844,0.484893,-0.000307729,7.5,10.0,2.5,0.04,0.444444,2.6275,0.444444,3,0.104403,0.0140642,163.265,0.0,0.0526316,1,dudh
0.0,-4.60517,0.0349001,0.105407,0.331096,0.00345263,5.0,10.0,5.0,0.21,1.90909,5.69102,1.90909,2,0.141421,0.00830965,176.462,101.998,0.263158,0,dudh
0.08,-2.40795,0.111605,0.184608,0.604551,0.00712157,2.5,7.5,5.0,0.27,1.0,3.43664,1.0,1,0.0,0.034442,212.388,214.751,0.157895,0,dudh
0.0,-4.60517,0.191544,0.177573,1.07867,0.011856,10.0,7.5,-2.5,0.06,1.09091,3.30695,1.09091,4,0.0208167,0.0581543,122.898,-54.6168,0.157895,0,dudh
0.0,-4.60517,0.200377,0.189673,1.05643,0.0181621,12.5,5.0,-7.5,0.08,1.6,2.80633,1.6,5,0.0367423,0.0487775,158.183,0.0,0.315789,0,dudh
0.0,-4.60517,0.2177,0.179538,1.21255,0.0196411,5.0,2.5,-2.5,0.13,1.3,1.6292,1.3,3,0.0360555,0.0392881,157.888,0.0,0.473684,1,dudh
0.0,-4.60517,0.236745,0.226011,1.04749,-0.010842,2.5,5.0,2.5,0.23,1.58621,1.48833,1.58621,2,0.120208,0.0377694,155.236,21.244,0.789474,0,dudh
0.0,-4.60517,0.245907,0.249741,0.984643,0.0178765,5.0,5.0,0.0,0.13,0.962963,1.43932,0.962963,2,0.00707107,0.0417012,151.542,-6.69606,0.578947,0,dudh
0.0,-4.60517,0.214048,0.158808,1.34783,-0.0154862,10.0,10.0,0.0,0.05,1.25,1.136,1.25,4,0.0382971,0.0301992,152.591,-3.67516,0.789474,0,dudh
0.0,-4.60517,0.160081,0.1189,1.34633,-0.00880034,5.0,10.0,5.0,0.01,0.142857,1.56628,0.142857,3,0.052915,0.0263136,141.895,-39.0295,0.736842,0,dudh
0.95,-0.040822,0.162555,0.187004,0.869258,0.00302544,7.5,5.0,-2.5,0.11,2.0625,1.30686,2.0625,3,0.051316,0.0297711,162.964,63.5574,0.578947,0,dudh
0.0,-4.60517,0.134287,0.17821,0.753529,0.00236977,5.0,10.0,5.0,0.18,1.44,4.48756,1.44,2,0.0777817,0.0358069,103.931,-2.21436,0.263158,0,dudh
0.0,-4.60517,0.177948,0.216028,0.82372,0.0014865,5.0,5.0,0.0,0.17,1.21429,2.28623,1.21429,2,0.0424264,0.0484143,109.805,11.581,0.578947,0,dudh
0.0,-4.60517,0.219415,0.152654,1.43732,0.00975913,7.5,5.0,-2.5,0.15,1.66667,1.63878,1.66667,3,0.0556776,0.0393649,132.914,110.464,0.368421,0,dudh
1.22,0.207014,0.0571748,0.202268,0.282667,-0.00448915,2.5,0.0,-2.5,0.01,0.0666667,2.98171,0.0666667,2,0.19799,0.0282905,0.0,0.0,0.0,0,dudh
0.28,-1.23787,0.242524,0.168299,1.44102,-0.0234133,5.0,2.5,-2.5,0.22,1.76,2.03617,1.76,2,0.13435,0.0275246,128.865,52.9411,0.526316,0,dudh
0.09,-2.30259,0.0251816,0.120773,0.208503,-0.000403498,22.5,5.0,-17.5,0.01,0.473684,1.59002,0.473684,9,0.0196497,0.0101332,137.852,5.83934,0.368421,0,dudh
0.49,-0.693147,0.120628,0.196766,0.613052,0.00981756,2.5,2.5,0.0,0.12,0.8,2.82362,0.8,2,0.0424264,0.0230733,164.1,0.0,0.526316,0,dudh
0.0,-4.60517,0.275583,0.200278,1.376,-0.00540796,5.0,5.0,0.0,0.29,1.87097,2.46174,1.87097,2,0.190919,0.0582637,143.883,2.95271,0.947368,0,dudh
0.0,-4.60517,0.0730607,0.0947629,0.770976,-0.00201969,2.5,7.5,5.0,0.26,1.73333,2.06212,1.73333,2,0.155563,0.00671641,91.5097,1.29987,0.368421,0,dudh
0.0,-4.60517,0.101516,0.293126,0.346322,-0.00875394,5.0,5.0,0.0,0.17,1.88889,1.53933,1.88889,3,0.069282,0.00960079,99.0578,0.998154,0.526316,0,dudh
0.0,-4.60517,0.170232,0.280363,0.607182,0.0136523,7.5,0.0,-7.5,0.08,0.888889,2.01688,0.888889,3,0.0655744,0.0242867,146.12,-55.9534,0.368421,0,dudh
0.0,-4.60517,0.265886,0.145789,1.82376,-0.0114125,2.5,5.0,2.5,0.28,1.0,1.33959,1.0,1,0.0,0.0292251,151.045,47.2417,1.0,1,dudh
0.0,-4.60517,0.147733,0.116251,1.2708,0.00317872,0.0,5.0,5.0,0.09,1.0,1.07417,1.0,1,0.0,0.0271533,119.869,-24.5975,0.842105,0,dudh
0.0,-4.60517,0.0654745,0.059916,1.09275,-0.00153529,7.5,5.0,-2.5,0.03,0.631579,1.61455,0.631579,4,0.0236291,0.0218642,102.568,0.0,0.105263,0,dudh
0.07,-2.52573,0.06011,0.108832,0.552315,0.00385355,5.0,2.5,-2.5,0.1,1.11111,2.21777,1.11111,3,0.0264575,0.0142262,256.289,140.484,0.105263,0,dudh
0.49,-0.693147,0.170609,0.237636,0.71794,-0.0160508,2.5,7.5,5.0,0.12,1.09091,1.64615,1.09091,2,0.0141421,0.0270432,165.815,25.8239,0.789474,1,dudh
0.0,-4.60517,0.194235,0.258984,0.749985,0.00369273,5.0,7.5,2.5,0.14,1.55556,4.46654,1.55556,3,0.043589,0.0544227,178.858,0.0,0.368421,0,dudh
0.0,-4.60517,0.227062,0.266194,0.852993,-0.00469152,5.0,5.0,0.0,0.2,2.22222,3.35122,2.22222,3,0.0984886,0.0690286,180.31,7.81888,0.421053,0,dudh
0.07,-2.52573,0.0297001,0.236525,0.125568,-0.00321324,0.0,2.5,2.5,0.26,1.0,2.51616,1.0,1,0.0,0.00512979,326.55,-275.513,0.368421,1,dudh
0.0,-4.60517,0.21313,0.280274,0.760433,0.0209991,10.0,2.5,-7.5,0.14,2.59259,2.56246,2.59259,5,0.0531977,0.0266963,136.058,0.0,0.473684,0,dudh
1.07,0.0769611,0.168973,0.251394,0.672142,-0.0157128,10.0,7.5,-2.5,0.03,1.36364,1.39395,1.36364,5,0.0178885,0.0170789,221.206,-48.0387,0.842105,1,dudh
0.0,-4.60517,0.229742,0.233792,0.982676,0.0232965,7.5,5.0,-2.5,0.13,1.77273,2.74831,1.77273,3,0.051316,0.0375374,130.798,0.0,0.421053,0,dudh
0.0,-4.60517,0.233792,0.260751,0.896607,0.00189613,5.0,2.5,-2.5,0.08,0.551724,1.62921,0.551724,2,0.0919239,0.0459758,151.47,-50.099,0.526316,0,dudh
0.0,-4.60517,0.270897,0.126031,2.14944,-0.00822386,5.0,0.0,-5.0,0.01,1.0,1.02495,1.0,2,0.0,0.0437638,123.594,31.1376,0.947368,0,dudh
0.8,-0.210721,0.175031,0.0131306,13.329,-0.0089109,5.0,2.5,-2.5,0.01,1.0,1.06281,1.0,2,0.0,0.0139225,101.686,7.00443,0.631579,0,dudh
2.61,0.963174,0.00822625,0.338283,0.0243176,0.000904768,7.5,2.5,-5.0,0.14,1.75,3.88145,1.75,3,0.0655744,0.00162778,281.212,-77.5758,0.105263,1,dudh
0.0,-4.60517,0.260185,0.253363,1.02692,0.0215044,2.5,2.5,0.0,0.1,0.8,1.46453,0.8,2,0.0353553,0.0566704,205.123,-30.7639,0.473684,0,dudh
0.41,-0.867501,0.196741,0.274713,0.716168,-0.0216065,2.5,5.0,2.5,0.2,1.90476,2.16501,1.90476,2,0.13435,0.0230961,169.434,-63.3463,0.578947,1,dudh
0.05,-2.81341,0.178066,0.241351,0.737786,-0.0162883,7.5,5.0,-2.5,0.03,0.45,1.60358,0.45,3,0.0404145,0.0333762,127.054,9.22078,0.578947,0,dudh
0.36,-0.994252,0.0360324,0.192063,0.187606,-0.00225822,7.5,5.0,-2.5,0.05,0.769231,2.45936,0.769231,4,0.0465475,0.0112028,0.0,0.0,0.0,1,dudh
0.05,-2.81341,0.191905,0.322291,0.595439,0.000249083,2.5,2.5,0.0,0.17,1.0,2.05579,1.0,1,0.0,0.035852,122.264,37.9993,0.473684,0,dudh
0.0,-4.60517,0.307791,0.0825115,3.73023,-0.00654719,2.5,10.0,7.5,0.21,1.5,1.54584,1.5,2,0.0989949,0.0526492,136.648,-22.4587,0.789474,0,dudh
0.1,-2.20727,0.0234136,0.260998,0.0897076,-0.00231888,7.5,0.0,-7.5,0.02,0.4,3.37923,0.4,4,0.0454606,0.00491696,0.0,0.0,0.0,0,dudh
1.06,0.0676586,0.136958,0.286836,0.477478,-0.0134496,2.5,0.0,-2.5,0.3,1.0,1.74905,1.0,1,0.0,0.0141171,161.577,-153.29,0.736842,0,dudh
0.0,-4.60517,0.263908,0.133807,1.97229,-0.0141054,0.0,10.0,10.0,0.01,1.0,1.0,1.0,40,0.0,0.0279925,176.801,3.8741,0.947368,0,dudh
0.35,-1.02165,0.232887,0.184291,1.26368,-0.0145308,0.0,5.0,5.0,0.01,1.0,1.0,1.0,40,0.0,0.0237572,160.421,24.1128,0.842105,1,dudh
0.03,-3.21888,0.185932,0.217631,0.854343,-0.011214,2.5,2.5,0.0,0.25,1.0,2.62987,1.0,1,0.0,0.0289036,143.22,-59.2383,0.736842,1,dudh
0.16,-1.77196,0.218017,0.156554,1.39259,0.00479532,5.0,5.0,0.0,0.12,0.923077,1.67139,0.923077,2,0.0141421,0.0456333,142.639,10.9985,0.631579,0,dudh
0.0,-4.60517,0.234611,0.249979,0.938516,0.00310716,2.5,5.0,2.5,0.2,1.0,2.80596,1.0,1,0.0,0.0604247,141.702,-21.5337,0.263158,0,dudh
0.0,-4.60517,0.252544,0.251401,1.00454,-0.0105754,5.0,2.5,-2.5,0.03,0.45,1.43714,0.45,3,0.0404145,0.0474031,161.863,2.48441,0.421053,0,dudh
0.06,-2.65926,0.237205,0.221515,1.07082,0.0184508,5.0,5.0,0.0,0.09,0.9,1.36415,0.9,2,0.0141421,0.0484211,156.001,0.0,0.421053,0,dudh
0.0,-4.60517,0.181481,0.184532,0.983462,-0.00262206,5.0,10.0,5.0,0.07,1.0,1.68416,1.0,3,0.03,0.0563249,155.539,-9.23898,0.263158,0,dudh
0.0,-4.60517,0.181664,0.200903,0.90423,-0.00369598,5.0,7.5,2.5,0.06,0.62069,2.4795,0.62069,3,0.0550757,0.0474909,161.064,-1.89099,0.421053,0,dudh
0.0,-4.60517,0.217633,0.249101,0.87367,0.00665645,7.5,10.0,2.5,0.05,1.0,1.2722,1.0,3,0.04,0.0446041,141.54,-37.4018,0.789474,0,dudh
0.0,-4.60517,0.260305,0.308169,0.844678,-0.00429583,7.5,7.5,0.0,0.02,0.8,1.28696,0.8,4,0.0173205,0.0715874,150.974,26.5694,0.736842,0,dudh
0.0,-4.60517,0.28085,0.306463,0.916418,5.70692e-05,15.0,5.0,-10.0,0.02,0.923077,1.29305,0.923077,6,0.00983192,0.0705734,192.463,-55.1489,0.894737,0,dudh
0.0,-4.60517,0.255999,0.24475,1.04596,-0.00673638,10.0,5.0,-5.0,0.1,2.08333,1.27377,2.08333,5,0.0432435,0.0504259,164.986,41.7958,0.736842,1,dudh
0.0,-4.60517,0.228865,0.274438,0.833938,0.00653247,5.0,5.0,0.0,0.07,0.875,1.59035,0.875,3,0.0360555,0.0597918,164.924,-53.4774,0.263158,0,dudh
0.0,-4.60517,0.277372,0.179048,1.54914,0.00927885,5.0,2.5,-2.5,0.14,1.68,1.65563,1.68,3,0.051316,0.0447009,148.463,24.934,0.736842,0,dudh
0.0,-4.60517,0.279386,0.0742079,3.76485,-0.00172284,2.5,7.5,5.0,0.29,1.0,1.39227,1.0,1,0.0,0.0391923,149.876,2.00952,0.894737,0,dudh
0.03,-3.21888,0.122284,0.212617,0.575136,-0.00374176,2.5,7.5,5.0,0.22,1.76,1.96558,1.76,2,0.13435,0.00917111,136.891,42.0665,1.0,1,dudh
0.0,-4.60517,0.21895,0.0897113,2.44058,0.00895894,5.0,10.0,5.0,0.15,1.5,1.49446,1.5,2,0.0707107,0.0355739,136.296,-6.53444,0.684211,0,dudh
0.0,-4.60517,0.19258,0.115078,1.67346,-0.0112782,7.5,10.0,2.5,0.03,0.461538,1.6991,0.461538,4,0.0645497,0.0330735,134.291,28.324,0.578947,0,dudh
0.0,-4.60517,0.141784,0.218264,0.649594,0.00203176,5.0,5.0,0.0,0.05,0.652174,1.42248,0.652174,3,0.0550757,0.0536454,125.803,-24.4767,0.263158,0,dudh
1.38,0.329304,0.0529178,0.244505,0.216427,-0.00478186,7.5,5.0,-2.5,0.01,0.148148,2.07118,0.148148,4,0.0960469,0.0116598,173.589,91.1781,0.105263,1,dudh
0.12,-2.04022,0.266072,0.303655,0.876229,-0.0246343,2.5,5.0,2.5,0.19,1.31034,1.99944,1.31034,2,0.0636396,0.0422677,157.875,-29.6141,0.789474,0,dudh
0.0,-4.60517,0.303655,0.211289,1.43715,0.0144764,5.0,7.5,2.5,0.18,1.92857,1.86861,1.92857,3,0.0776745,0.0364541,178.569,-63.0213,0.736842,0,dudh
0.0,-4.60517,0.209236,0.289546,0.722634,-0.0151372,5.0,0.0,-5.0,0.01,0.125,1.72791,0.125,3,0.07,0.0552416,240.449,-0.213501,0.473684,0,dudh
0.0,-4.60517,0.244199,0.220554,1.1072,0.0254767,7.5,7.5,0.0,0.1,1.66667,1.77785,1.66667,4,0.0391578,0.0340564,193.747,57.2828,0.578947,0,dudh
0.36,-0.994252,0.0194758,0.128957,0.151025,0.000186508,7.5,7.5,0.0,0.07,1.16667,4.71925,1.16667,4,0.0270801,0.00636944,254.04,190.368,0.157895,0,dudh
0.17,-1.7148,0.0929665,0.318428,0.291954,-0.00956981,0.0,0.0,0.0,0.25,1.0,1.35262,1.0,1,0.0,0.0157494,142.664,0.0,0.157895,0,dudh
0.6,-0.494296,0.215543,0.263361,0.818429,-0.0228405,0.0,2.5,2.5,0.28,1.0,1.1001,1.0,1,0.0,0.0216341,168.833,-6.49124,0.736842,0,dudh
0.0,-4.60517,0.263361,0.242469,1.08616,0.0255321,2.5,5.0,2.5,0.3,1.0,4.33141,1.0,1,0.0,0.0459945,243.922,0.0,0.315789,0,dudh
0.0,-4.60517,0.350246,0.180205,1.94359,-0.0099507,2.5,5.0,2.5,0.2,1.0,1.62581,1.0,1,0.0,0.0289649,227.246,30.0668,1.0,0,dudh
0.0,-4.60517,0.294688,0.226982,1.29828,0.00730351,5.0,5.0,0.0,0.08,0.923077,1.5856,0.923077,3,0.0305505,0.0706679,182.538,-7.78996,0.684211,0,dudh
0.0,-4.60517,0.209687,0.168443,1.24485,0.001898,5.0,2.5,-2.5,0.09,0.931035,1.77315,0.931035,3,0.0503322,0.0497298,155.465,15.3233,0.578947,0,dudh
0.22,-1.46968,0.0978952,0.220406,0.444156,-0.0116303,0.0,10.0,10.0,0.3,1.0,2.13234,1.0,1,0.0,0.0121455,0.0,0.0,0.0,0,dudh
0.0,-4.60517,0.243773,0.195501,1.24691,-0.00121477,7.5,5.0,-2.5,0.06,0.782609,1.61536,0.782609,3,0.0763763,0.0651169,165.438,19.3575,0.631579,0,dudh
0.62,-0.462035,0.189032,0.278915,0.677737,-0.0118247,2.5,5.0,2.5,0.22,1.46667,1.73807,1.46667,2,0.0989949,0.025614,134.753,10.9546,0.842105,0,dudh
0.0,-4.60517,0.332517,0.232483,1.43028,-0.0125381,2.5,7.5,5.0,0.27,1.0,1.40523,1.0,1,0.0,0.0519562,163.156,-13.4475,0.947368,0,dudh
0.0,-4.60517,0.325601,0.375224,0.86775,0.00517272,7.5,0.0,-7.5,0.02,0.545455,1.21963,0.545455,3,0.0288675,0.040615,169.478,1.14879,1.0,0,dudh
0.0,-4.60517,0.345223,0.179035,1.92823,-0.0032727,0.0,2.5,2.5,0.01,1.0,1.0,1.0,40,0.0,0.0493758,166.545,23.2089,1.0,0,dudh
0.0,-4.60517,0.17873,0.284863,0.627422,0.00622065,2.5,0.0,-2.5,0.04,0.296296,1.39598,0.296296,2,0.13435,0.0402919,158.524,-20.6291,0.263158,0,dudh
0.0,-4.60517,0.265835,0.206495,1.28736,-0.001655,2.5,2.5,0.0,0.02,1.0,1.01424,1.0,1,0.0,0.0319085,165.393,15.4923,1.0,0,dudh
0.0,-4.60517,0.31345,0.210012,1.49253,-0.00822538,2.5,5.0,2.5,0.29,1.0,1.40731,1.0,1,0.0,0.036369,163.601,15.9274,0.947368,0,dudh
0.61,-0.478036,0.233022,0.209399,1.11281,-0.0232392,2.5,2.5,0.0,0.1,0.952381,1.26784,0.952381,2,0.00707107,0.0404552,165.115,18.7023,0.736842,0,dudh
0.0,-4.60517,0.157747,0.182228,0.865657,0.0110824,2.5,5.0,2.5,0.07,0.538462,1.51037,0.538462,2,0.0848528,0.031995,126.267,0.0,0.315789,0,dudh
0.0,-4.60517,0.309773,0.220854,1.40261,-0.0036079,5.0,10.0,5.0,0.22,1.51724,1.52148,1.51724,2,0.106066,0.0549979,129.695,8.02069,0.947368,0,dudh
0.0,-4.60517,0.215553,0.252827,0.852567,-0.0148319,2.5,5.0,2.5,0.01,1.0,1.0,1.0,1,0.0,0.0316525,144.955,-64.0796,0.684211,0,dudh
0.0,-4.60517,0.257614,0.171957,1.49812,-0.00357282,10.0,5.0,-5.0,0.01,0.307692,1.15373,0.307692,4,0.0262996,0.0225564,133.139,-17.0793,1.0,0,dudh
0.0,-4.60517,0.177167,0.257458,0.688136,0.00342606,5.0,5.0,0.0,0.17,1.25926,1.89768,1.25926,2,0.0494975,0.0294066,105.502,4.07729,0.842105,0,dudh
0.0,-4.60517,0.274272,0.263058,1.04262,0.0131768,2.5,5.0,2.5,0.1,1.66667,1.41242,1.66667,2,0.0565685,0.0565017,131.459,-23.4946,0.894737,0,dudh
0.0,-4.60517,0.264347,0.151057,1.74997,-0.00434187,5.0,2.5,-2.5,0.02,1.0,1.18084,1.0,3,0.01,0.0413755,126.835,11.192,0.947368,0,dudh
0.28,-1.23787,0.1978,0.212591,0.93042,-0.0143422,5.0,7.5,2.5,0.09,0.72,1.42034,0.72,2,0.0494975,0.0365031,121.312,6.69601,0.578947,0,dudh
0.0,-4.60517,0.213598,0.204957,1.04216,0.00375517,2.5,5.0,2.5,0.17,1.13333,3.52784,1.13333,2,0.0282843,0.0483133,174.881,-72.3261,0.631579,0,dudh
0.0,-4.60517,0.303072,0.214057,1.41584,-0.00823068,5.0,5.0,0.0,0.25,1.92308,1.47733,1.92308,2,0.169706,0.0302127,143.649,9.13857,1.0,0,dudh
0.0,-4.60517,0.261008,0.194952,1.33883,0.00921759,2.5,0.0,-2.5,0.14,1.07692,1.37453,1.07692,2,0.0141421,0.0524396,128.609,-8.68005,0.842105,0,dudh
0.27,-1.27297,0.205934,0.158299,1.30091,-0.0137455,0.0,7.5,7.5,0.01,1.0,1.0,1.0,40,0.0,0.021358,155.387,6.9126,0.789474,0,dudh
0.0,-4.60517,0.129654,0.133093,0.974153,0.00011353,7.5,2.5,-5.0,0.03,0.529412,1.23675,0.529412,3,0.064291,0.0423706,114.709,0.0,0.105263,0,dudh
0.74,-0.287682,0.137279,0.271712,0.505238,-0.00207731,2.5,2.5,0.0,0.3,1.0,1.39862,1.0,1,0.0,0.0117662,107.069,-8.89681,0.842105,0,dudh
0.0,-4.60517,0.138223,0.262056,0.527453,-0.00931885,2.5,7.5,5.0,0.1,0.909091,1.34905,0.909091,2,0.0141421,0.0316589,117.773,16.0917,0.421053,0,dudh
0.03,-3.21888,0.062131,0.215958,0.287697,-0.00530453,0.0,0.0,0.0,0.22,1.0,1.42284,1.0,1,0.0,0.0135791,0.0,0.0,0.0,1,dudh
0.44,-0.798508,0.19561,0.158611,1.23326,-0.0091248,0.0,7.5,7.5,0.01,1.0,1.0,1.0,40,0.0,0.0167551,199.372,-3.5475,0.842105,1,dudh
0.0,-4.60517,0.181069,0.286743,0.631465,-0.00194283,2.5,5.0,2.5,0.28,1.0,1.17859,1.0,1,0.0,0.0143484,104.068,1.41795,0.894737,0,dudh
0.16,-1.77196,0.270678,0.221303,1.2231,-0.0165916,2.5,5.0,2.5,0.15,1.0,1.19843,1.0,1,0.0,0.0296075,118.465,8.06586,0.789474,0,dudh
0.0,-4.60517,0.222488,0.262197,0.848552,0.007563,5.0,2.5,-2.5,0.09,1.03846,1.53921,1.03846,3,0.0650641,0.0325071,127.183,18.8975,0.526316,0,dudh
